id;servicenumber;statuscode;created;msgid;put;reasoncode;route;direction
17718;8899-9300120-066201-00000029/21;1068;2021-02-03 17:06:46.625740;3631313133373332383037322d313a34333a363a313a3434;2021-02-03 17:06:45.950000;;true;inc
17720;8899-9300120-066201-00000029/21;1053;2021-02-03 17:06:51.100917;414d512047553031514d2020202020205dfb1760ca15e020;2021-02-03 17:06:50.700000;;true;out
17722;8899-9300120-066201-00000029/21;1053;2021-02-03 17:07:17.396228;414d512047553031514d2020202020205dfb1760f286e420;2021-02-03 17:07:17.180000;;true;out
17724;8899-9300120-040206-00000056/21;1040;2021-02-03 17:36:02.618874;414d512047553031514d2020202020205dfb1760209be920;2021-02-03 17:36:02.580000;;true;out
17727;8899-9300120-040206-00000057/21;1040;2021-02-03 17:57:42.614289;414d512047553031514d2020202020205dfb17605300ed20;2021-02-03 17:57:42.560000;;true;out
18401;8899-9300120-040205-00000141/21;1010;2021-02-10 13:29:44.368015;414d512047553031514d2020202020205dfb1760406e3a22;2021-02-10 13:29:43.410000;;true;out
18403;8899-9300120-040205-00000141/21;1050;2021-02-10 13:29:53.183034;414d512047553031514d2020202020205dfb1760e55f7c22;2021-02-10 13:29:52.810000;;true;out
18405;8899-9300120-040205-00000141/21;10091;2021-02-10 13:29:53.815560;414d512047553031514d2020202020205dfb1760e75f7c22;2021-02-10 13:29:53.030000;;true;out
18406;8899-9300120-040205-00000141/21;1069;2021-02-10 13:54:28.663607;0d0b99cb0647036036219016111373280720104306010156;2021-02-10 13:54:28.240000;;true;inc
18408;8899-9300120-040205-00000141/21;1069;2021-02-10 13:54:29.817621;0d0b99cb0647036036219016111373280720104306010158;2021-02-10 13:54:29.560000;;true;inc
18410;8899-9300120-040205-00000141/21;10191;2021-02-10 13:54:38.006652;414d512047553031514d2020202020205dfb1760e08f7e22;2021-02-10 13:54:37.350000;;true;out
18412;8899-9300120-040205-00000142/21;1010;2021-02-10 14:40:49.849932;414d512047553031514d2020202020205dfb1760486e3a22;2021-02-10 14:40:48.830000;;true;out
18414;8899-9300120-040205-00000142/21;1035;2021-02-10 14:40:54.555598;414d512047553031514d2020202020205dfb1760c3798222;2021-02-10 14:40:54.310000;;true;out
18415;8899-9300120-040205-00000143/21;1010;2021-02-10 14:54:47.433110;414d512047553031514d2020202020205dfb1760506e3a22;2021-02-10 14:54:46.570000;;true;out
18417;8899-9300120-040205-00000143/21;1050;2021-02-10 14:54:52.472468;414d512047553031514d2020202020205dfb1760abf48222;2021-02-10 14:54:52.240000;;true;out
18419;8899-9300120-040205-00000143/21;10091;2021-02-10 14:54:53.064127;414d512047553031514d2020202020205dfb1760adf48222;2021-02-10 14:54:52.440000;;true;out
18420;8899-9300120-040205-00000144/21;1010;2021-02-10 14:56:09.641932;414d512047553031514d2020202020205dfb1760586e3a22;2021-02-10 14:56:09.100000;;true;out
18422;8899-9300120-040205-00000144/21;1035;2021-02-10 14:56:18.419226;414d512047553031514d2020202020205dfb1760cb798322;2021-02-10 14:56:18.160000;;true;out
18423;8899-9300120-040205-00000143/21;1069;2021-02-10 14:57:01.899710;0d0b99cb0647036036219016111373280720104307010156;2021-02-10 14:57:01.510000;;true;inc
18425;8899-9300120-040205-00000143/21;10190;2021-02-10 14:57:15.437433;414d512047553031514d2020202020205dfb1760a8758322;2021-02-10 14:57:15.130000;;true;out
18427;8899-9300120-040205-00000143/21;1090;2021-02-10 14:57:16.372932;414d512047553031514d2020202020205dfb1760aa758322;2021-02-10 14:57:15.590000;;true;out
18428;8899-9300120-040204-00000111/21;1010;2021-02-10 15:02:29.768928;414d512047553031514d2020202020205dfb1760606e3a22;2021-02-10 15:02:28.890000;;true;out
3090;8899-9300120-040204-00000842/18;1040;2018-12-14 20:00:53.301136;414d512047553031514d202020202020a95c135c51361020;2018-12-14 20:00:53.080000;;false;out
3092;8899-9300120-040204-00000842/18;10090;2018-12-14 20:00:54.542690;414d512047553031514d202020202020a95c135c5d361020;2018-12-14 20:00:54.300000;;true;out
3094;8899-9300120-040205-00000208/18;1053;2018-12-14 20:01:26.751846;414d512047553031514d202020202020a95c135c69361020;2018-12-14 20:01:26.120000;;true;out
3095;8899-9300120-040205-00000208/18;1068;2018-12-14 20:01:57.717570;313534333933313134303435352d313a323a353a313a3830;2018-12-14 20:01:56.260000;;true;out
3097;8899-9300120-040206-00000090/18;1010;2018-12-14 20:03:25.222507;414d512047553031514d202020202020a95c135c75361020;2018-12-14 20:03:22.770000;;true;out
3099;8899-9300120-040206-00000090/18;1050;2018-12-14 20:03:54.856293;414d512047553031514d202020202020a95c135c81361020;2018-12-14 20:03:54.470000;;true;out
3101;8899-9300120-040206-00000090/18;10091;2018-12-14 20:03:57.076796;414d512047553031514d202020202020a95c135c8d361020;2018-12-14 20:03:56.840000;;true;out
3103;8899-9300120-040205-00000209/18;1040;2018-12-14 20:06:35.881923;414d512047553031514d202020202020a95c135c99361020;2018-12-14 20:06:35.040000;;false;out
3105;8899-9300120-040205-00000209/18;10090;2018-12-14 20:06:36.557043;414d512047553031514d202020202020a95c135ca5361020;2018-12-14 20:06:36.260000;;true;out
3108;8899-9300120-040205-00000209/18;1053;2018-12-14 20:20:20.245185;414d512047553031514d202020202020a95c135cb1361020;2018-12-14 20:20:19.900000;;true;out
3110;8899-9300120-040204-00000842/18;1068;2018-12-14 20:33:35.503585;313534333933313134303435352d313a323a323a313a3833;2018-12-14 20:33:33.110000;;true;out
3111;8899-9300120-040204-00000842/18;1068;2018-12-14 20:33:35.804732;313534333933313134303435352d313a323a333a313a3833;2018-12-14 20:33:34.960000;;true;out
3113;8899-9300120-040204-00000842/18;1053;2018-12-14 20:34:03.595336;414d512047553031514d202020202020a95c135cc3361020;2018-12-14 20:34:03.230000;;true;out
3115;8899-9300120-040206-00000091/18;1010;2018-12-15 01:21:30.505898;414d512047553031514d202020202020a95c135ce1361020;2018-12-15 01:21:25.110000;;true;out
3116;8899-9300120-040206-00000091/18;1040;2018-12-15 01:21:55.246715;414d512047553031514d202020202020a95c135ce7361020;2018-12-15 01:21:54.210000;;false;out
3117;8899-9300120-040206-00000091/18;1035;2018-12-15 01:21:56.096500;414d512047553031514d202020202020a95c135ced361020;2018-12-15 01:21:54.290000;;true;out
3118;8899-9300120-040206-00000092/18;1010;2018-12-15 01:23:13.295241;414d512047553031514d202020202020a95c135cf3361020;2018-12-15 01:23:11.510000;;true;out
3119;8899-9300120-040206-00000092/18;1040;2018-12-15 01:23:39.473993;414d512047553031514d202020202020a95c135cf9361020;2018-12-15 01:23:39.230000;;false;out
3120;8899-9300120-040206-00000092/18;1035;2018-12-15 01:23:39.942759;414d512047553031514d202020202020a95c135cff361020;2018-12-15 01:23:39.330000;;true;out
3121;8899-9300120-040206-00000093/18;1010;2018-12-15 10:49:29.975533;414d512047553031514d202020202020a95c135c06583c20;2018-12-15 10:49:24.190000;;true;out
3122;8899-9300120-040206-00000093/18;1040;2018-12-15 10:49:51.271572;414d512047553031514d202020202020a95c135c0c583c20;2018-12-15 10:49:50.960000;;false;out
3123;8899-9300120-040206-00000093/18;1035;2018-12-15 10:49:51.437555;414d512047553031514d202020202020a95c135c12583c20;2018-12-15 10:49:51.110000;;true;out
3124;8899-9300120-040204-00000844/18;1010;2018-12-15 11:07:26.181972;414d512047553031514d202020202020a95c135c18583c20;2018-12-15 11:07:24.730000;;true;out
3125;8899-9300120-040204-00000844/18;1040;2018-12-15 11:07:47.717443;414d512047553031514d202020202020a95c135c1e583c20;2018-12-15 11:07:47.410000;;false;out
3126;8899-9300120-040204-00000844/18;1035;2018-12-15 11:07:47.892798;414d512047553031514d202020202020a95c135c24583c20;2018-12-15 11:07:47.520000;;true;out
3127;8899-9300120-040205-00000210/18;1010;2018-12-15 11:10:14.184503;414d512047553031514d202020202020a95c135c2a583c20;2018-12-15 11:10:10.690000;;true;out
3128;8899-9300120-040205-00000210/18;1040;2018-12-15 11:10:43.527777;414d512047553031514d202020202020a95c135c30583c20;2018-12-15 11:10:43.300000;;false;out
3129;8899-9300120-040205-00000210/18;1035;2018-12-15 11:10:43.769795;414d512047553031514d202020202020a95c135c36583c20;2018-12-15 11:10:43.440000;;true;out
3130;8899-9300120-040204-00000845/18;1010;2018-12-15 14:41:40.655876;414d512047553031514d202020202020a95c135c3c583c20;2018-12-15 14:41:34.600000;;true;out
3131;8899-9300120-040204-00000846/18;1010;2018-12-15 14:41:41.037921;414d512047553031514d202020202020a95c135c42583c20;2018-12-15 14:41:34.770000;;true;out
3132;8899-9300120-040206-00000094/18;1010;2018-12-15 14:46:58.224997;414d512047553031514d202020202020a95c135c48583c20;2018-12-15 14:46:52.760000;;true;out
3133;8899-9300120-040205-00000211/18;1010;2018-12-15 14:49:14.783624;414d512047553031514d202020202020a95c135c4e583c20;2018-12-15 14:49:10.970000;;true;out
3134;8899-9300120-040204-00000847/18;1010;2018-12-15 15:23:52.527992;414d512047553031514d202020202020a95c135c54583c20;2018-12-15 15:23:48.510000;;true;out
3135;8899-9300120-040204-00000848/18;1010;2018-12-15 16:17:42.711813;414d512047553031514d202020202020a95c135c5a583c20;2018-12-15 16:17:39.010000;;true;out
3136;8899-9300120-040205-00000212/18;1010;2018-12-16 10:39:57.308387;414d512047553031514d202020202020a95c135c60583c20;2018-12-16 10:39:47.990000;;true;out
3137;8899-9300120-040204-00000849/18;1010;2018-12-16 11:01:05.699517;414d512047553031514d202020202020a95c135c66583c20;2018-12-16 11:01:02.830000;;true;out
3138;8899-9300120-040204-00000850/18;1010;2018-12-16 11:02:55.972465;414d512047553031514d202020202020a95c135c6c583c20;2018-12-16 11:02:53.370000;;true;out
3139;8899-9300120-040204-00000851/18;1010;2018-12-16 12:44:02.533740;414d512047553031514d202020202020a95c135c72583c20;2018-12-16 12:43:54.730000;;true;out
3140;8899-9300120-040204-00000852/18;1010;2018-12-16 12:44:05.591304;414d512047553031514d202020202020a95c135c78583c20;2018-12-16 12:44:03.730000;;true;out
3141;8899-9300120-040204-00000853/18;1010;2018-12-16 12:56:57.813419;414d512047553031514d202020202020a95c135c7e583c20;2018-12-16 12:56:53.910000;;true;out
3142;8899-9300120-040204-00000854/18;1010;2018-12-16 13:01:05.111069;414d512047553031514d202020202020a95c135c84583c20;2018-12-16 13:01:01.420000;;true;out
3143;8899-9300120-040204-00000855/18;1010;2018-12-16 13:04:28.632574;414d512047553031514d202020202020a95c135c8a583c20;2018-12-16 13:04:24.240000;;true;out
3144;8899-9300120-040204-00000856/18;1010;2018-12-16 13:04:28.699326;414d512047553031514d202020202020a95c135c90583c20;2018-12-16 13:04:25.370000;;true;out
3145;8899-9300120-040204-00000857/18;1010;2018-12-16 13:07:11.713806;414d512047553031514d202020202020a95c135c96583c20;2018-12-16 13:07:03.860000;;true;out
3146;8899-9300120-040204-00000858/18;1010;2018-12-16 13:07:32.217308;414d512047553031514d202020202020a95c135c9c583c20;2018-12-16 13:07:09.230000;;true;out
3147;8899-9300120-040206-00000095/18;1010;2018-12-16 13:56:28.509594;414d512047553031514d202020202020a95c135ca2583c20;2018-12-16 13:56:25.130000;;true;out
3148;8899-9300120-040206-00000096/18;1010;2018-12-16 13:58:17.918250;414d512047553031514d202020202020a95c135ca8583c20;2018-12-16 13:58:14.980000;;true;out
3149;8899-9300120-040204-00000859/18;1010;2018-12-16 16:22:46.002709;414d512047553031514d202020202020a95c135cae583c20;2018-12-16 16:22:40.820000;;true;out
3150;8899-9300120-040204-00000860/18;1010;2018-12-16 16:29:24.079200;414d512047553031514d202020202020a95c135cb4583c20;2018-12-16 16:29:21.480000;;true;out
3151;8899-9300120-040204-00000861/18;1010;2018-12-16 16:49:27.418527;414d512047553031514d202020202020a95c135cba583c20;2018-12-16 16:49:22.810000;;true;out
3152;8899-9300120-040204-00000862/18;1010;2018-12-16 16:52:10.719891;414d512047553031514d202020202020a95c135cc0583c20;2018-12-16 16:52:04.390000;;true;out
3153;8899-9300120-040204-00000863/18;1010;2018-12-16 16:52:10.787120;414d512047553031514d202020202020a95c135cc6583c20;2018-12-16 16:52:09.270000;;true;out
3154;8899-9300120-040204-00000864/18;1010;2018-12-16 17:01:30.806652;414d512047553031514d202020202020a95c135ccc583c20;2018-12-16 17:01:27.430000;;true;out
3155;8899-9300120-040205-00000213/18;1010;2018-12-16 17:35:20.034862;414d512047553031514d202020202020a95c135cd2583c20;2018-12-16 17:35:16.380000;;true;out
3156;8899-9300120-040206-00000097/18;1010;2018-12-17 09:37:29.682063;414d512047553031514d202020202020a95c135cd8583c20;2018-12-17 09:37:25.490000;;true;out
3157;8899-9300120-040204-00000865/18;1010;2018-12-17 09:42:01.149610;414d512047553031514d202020202020a95c135cde583c20;2018-12-17 09:41:57.660000;;true;out
3158;8899-9300120-040204-00000845/18;1040;2018-12-17 09:47:27.404429;414d512047553031514d202020202020a95c135ce4583c20;2018-12-17 09:47:26.520000;;false;out
3159;8899-9300120-040204-00000846/18;1040;2018-12-17 09:47:27.562306;414d512047553031514d202020202020a95c135cea583c20;2018-12-17 09:47:26.620000;;false;out
3160;8899-9300120-040206-00000094/18;1040;2018-12-17 09:47:27.795342;414d512047553031514d202020202020a95c135cf0583c20;2018-12-17 09:47:26.750000;;false;out
3161;8899-9300120-040205-00000211/18;1040;2018-12-17 09:47:28.012806;414d512047553031514d202020202020a95c135cf6583c20;2018-12-17 09:47:26.830000;;false;out
3162;8899-9300120-040204-00000847/18;1040;2018-12-17 09:47:28.335012;414d512047553031514d202020202020a95c135cfc583c20;2018-12-17 09:47:26.910000;;false;out
3163;8899-9300120-040204-00000848/18;1040;2018-12-17 09:47:28.527302;414d512047553031514d202020202020a95c135c06ec7f20;2018-12-17 09:47:27.080000;;false;out
3164;8899-9300120-040205-00000212/18;1040;2018-12-17 09:47:28.829068;414d512047553031514d202020202020a95c135c0cec7f20;2018-12-17 09:47:27.150000;;false;out
3165;8899-9300120-040204-00000849/18;1040;2018-12-17 09:47:29.043533;414d512047553031514d202020202020a95c135c12ec7f20;2018-12-17 09:47:27.250000;;false;out
3166;8899-9300120-040204-00000850/18;1040;2018-12-17 09:47:29.376615;414d512047553031514d202020202020a95c135c18ec7f20;2018-12-17 09:47:27.330000;;false;out
3167;8899-9300120-040204-00000851/18;1040;2018-12-17 09:47:29.660909;414d512047553031514d202020202020a95c135c1eec7f20;2018-12-17 09:47:27.420000;;false;out
3168;8899-9300120-040204-00000852/18;1040;2018-12-17 09:47:30.186984;414d512047553031514d202020202020a95c135c24ec7f20;2018-12-17 09:47:27.560000;;false;out
3169;8899-9300120-040204-00000853/18;1040;2018-12-17 09:47:30.679215;414d512047553031514d202020202020a95c135c2aec7f20;2018-12-17 09:47:27.760000;;false;out
3170;8899-9300120-040204-00000854/18;1040;2018-12-17 09:47:31.093762;414d512047553031514d202020202020a95c135c30ec7f20;2018-12-17 09:47:27.840000;;false;out
3171;8899-9300120-040204-00000855/18;1040;2018-12-17 09:47:31.268567;414d512047553031514d202020202020a95c135c36ec7f20;2018-12-17 09:47:27.960000;;false;out
3172;8899-9300120-040204-00000856/18;1040;2018-12-17 09:47:31.677013;414d512047553031514d202020202020a95c135c3cec7f20;2018-12-17 09:47:28.080000;;false;out
3173;8899-9300120-040204-00000857/18;1040;2018-12-17 09:47:32.036392;414d512047553031514d202020202020a95c135c42ec7f20;2018-12-17 09:47:28.340000;;false;out
3174;8899-9300120-040204-00000858/18;1040;2018-12-17 09:47:32.477170;414d512047553031514d202020202020a95c135c48ec7f20;2018-12-17 09:47:28.510000;;false;out
3175;8899-9300120-040206-00000095/18;1040;2018-12-17 09:47:32.724769;414d512047553031514d202020202020a95c135c4eec7f20;2018-12-17 09:47:28.630000;;false;out
3176;8899-9300120-040206-00000096/18;1040;2018-12-17 09:47:32.977800;414d512047553031514d202020202020a95c135c54ec7f20;2018-12-17 09:47:28.720000;;false;out
3177;8899-9300120-040204-00000859/18;1040;2018-12-17 09:47:33.411618;414d512047553031514d202020202020a95c135c5aec7f20;2018-12-17 09:47:28.830000;;false;out
3178;8899-9300120-040204-00000860/18;1040;2018-12-17 09:47:33.795359;414d512047553031514d202020202020a95c135c60ec7f20;2018-12-17 09:47:29.000000;;false;out
3179;8899-9300120-040204-00000861/18;1040;2018-12-17 09:47:34.061085;414d512047553031514d202020202020a95c135c66ec7f20;2018-12-17 09:47:29.080000;;false;out
3180;8899-9300120-040204-00000862/18;1040;2018-12-17 09:47:35.060479;414d512047553031514d202020202020a95c135c6cec7f20;2018-12-17 09:47:29.340000;;false;out
3181;8899-9300120-040204-00000863/18;1040;2018-12-17 09:47:35.353053;414d512047553031514d202020202020a95c135c72ec7f20;2018-12-17 09:47:29.440000;;false;out
3182;8899-9300120-040204-00000864/18;1040;2018-12-17 09:47:35.745122;414d512047553031514d202020202020a95c135c78ec7f20;2018-12-17 09:47:29.600000;;false;out
3183;8899-9300120-040205-00000213/18;1040;2018-12-17 09:47:36.006624;414d512047553031514d202020202020a95c135c7eec7f20;2018-12-17 09:47:29.690000;;false;out
3184;8899-9300120-040206-00000097/18;1040;2018-12-17 09:47:36.428185;414d512047553031514d202020202020a95c135c84ec7f20;2018-12-17 09:47:29.970000;;false;out
3185;8899-9300120-040204-00000865/18;1040;2018-12-17 09:47:36.695281;414d512047553031514d202020202020a95c135c8aec7f20;2018-12-17 09:47:30.150000;;false;out
3186;8899-9300120-040204-00000846/18;1035;2018-12-17 09:47:38.591160;414d512047553031514d202020202020a95c135c90ec7f20;2018-12-17 09:47:30.280000;;true;out
3187;8899-9300120-040204-00000859/18;1035;2018-12-17 09:47:38.843550;414d512047553031514d202020202020a95c135c96ec7f20;2018-12-17 09:47:30.490000;;true;out
3188;8899-9300120-040204-00000857/18;1035;2018-12-17 09:47:39.402057;414d512047553031514d202020202020a95c135c9cec7f20;2018-12-17 09:47:30.630000;;true;out
3189;8899-9300120-040204-00000851/18;1035;2018-12-17 09:47:39.858822;414d512047553031514d202020202020a95c135ca2ec7f20;2018-12-17 09:47:30.900000;;true;out
3190;8899-9300120-040204-00000856/18;1035;2018-12-17 09:47:41.026779;414d512047553031514d202020202020a95c135ca8ec7f20;2018-12-17 09:47:31.000000;;true;out
3191;8899-9300120-040204-00000863/18;1035;2018-12-17 09:47:41.209993;414d512047553031514d202020202020a95c135caeec7f20;2018-12-17 09:47:31.110000;;true;out
3192;8899-9300120-040204-00000848/18;1035;2018-12-17 09:47:41.551599;414d512047553031514d202020202020a95c135cb4ec7f20;2018-12-17 09:47:31.250000;;true;out
3193;8899-9300120-040204-00000854/18;1035;2018-12-17 09:47:41.910216;414d512047553031514d202020202020a95c135cbaec7f20;2018-12-17 09:47:31.440000;;true;out
3194;8899-9300120-040204-00000847/18;1035;2018-12-17 09:47:42.243084;414d512047553031514d202020202020a95c135cc0ec7f20;2018-12-17 09:47:31.710000;;true;out
3195;8899-9300120-040204-00000853/18;1035;2018-12-17 09:47:42.584972;414d512047553031514d202020202020a95c135cc6ec7f20;2018-12-17 09:47:31.830000;;true;out
3196;8899-9300120-040206-00000097/18;1050;2018-12-17 09:47:42.901024;414d512047553031514d202020202020a95c135cccec7f20;2018-12-17 09:47:32.000000;;true;out
3197;8899-9300120-040206-00000097/18;10090;2018-12-17 09:47:43.309640;414d512047553031514d202020202020a95c135cd2ec7f20;2018-12-17 09:47:33.210000;;true;out
3198;8899-9300120-040206-00000097/18;10091;2018-12-17 09:47:43.660440;414d512047553031514d202020202020a95c135cd8ec7f20;2018-12-17 09:47:34.400000;;true;out
3199;8899-9300120-040204-00000855/18;1035;2018-12-17 09:47:43.957710;414d512047553031514d202020202020a95c135cdeec7f20;2018-12-17 09:47:34.740000;;true;out
